user_name,list_name,rank_in_list,item_id
ryan.cooper,Top Movies,6,2478
ryan.cooper,Top Movies,7,1061
ryan.cooper,Top Movies,8,3861
ryan.cooper,Top Movies,9,1695
ryan.cooper,Top Movies,10,1903
emily.ward,Anime Picks,1,4364
emily.ward,Anime Picks,2,1685
emily.ward,Anime Picks,3,2895
emily.ward,Anime Picks,4,3003
emily.ward,Anime Picks,5,904
emily.ward,Anime Picks,6,1653
emily.ward,Anime Picks,7,2660
emily.ward,Anime Picks,8,2154
emily.ward,Anime Picks,9,823
emily.ward,Anime Picks,10,596
mason.roberts,Top Hits,1,4147
mason.roberts,Top Hits,2,35
mason.roberts,Top Hits,3,457
mason.roberts,Top Hits,4,4300
mason.roberts,Top Hits,5,4319
mason.roberts,Top Hits,6,2079
mason.roberts,Top Hits,7,841
mason.roberts,Top Hits,8,1623
mason.roberts,Top Hits,9,1558
mason.roberts,Top Hits,10,4762
amelia.reed,Favorite Movies,1,4992
amelia.reed,Favorite Movies,2,1181
amelia.reed,Favorite Movies,3,4825
amelia.reed,Favorite Movies,4,4072
amelia.reed,Favorite Movies,5,3522
amelia.reed,Favorite Movies,6,163
amelia.reed,Favorite Movies,7,2021
amelia.reed,Favorite Movies,8,2971
amelia.reed,Favorite Movies,9,4762
amelia.reed,Favorite Movies,10,150
jack.howard,Anime Extravaganza,1,1441
jack.howard,Anime Extravaganza,2,793
jack.howard,Anime Extravaganza,3,4579
jack.howard,Anime Extravaganza,4,861
jack.howard,Anime Extravaganza,5,2644
jack.howard,Anime Extravaganza,6,1444
jack.howard,Anime Extravaganza,7,827
jack.howard,Anime Extravaganza,8,851
jack.howard,Anime Extravaganza,9,980
jack.howard,Anime Extravaganza,10,2704
natalie.king,Game Night,1,4204
natalie.king,Game Night,2,226
natalie.king,Game Night,3,434
natalie.king,Game Night,4,3805
natalie.king,Game Night,5,2180
natalie.king,Game Night,6,685
natalie.king,Game Night,7,4666
natalie.king,Game Night,8,4868
natalie.king,Game Night,9,3167
natalie.king,Game Night,10,985
jacob.richards,Top Songs,1,4835
jacob.richards,Top Songs,2,1282
jacob.richards,Top Songs,3,2874
jacob.richards,Top Songs,4,2479
jacob.richards,Top Songs,5,128
jacob.richards,Top Songs,6,4868
jacob.richards,Top Songs,7,4604
jacob.richards,Top Songs,8,3645
jacob.richards,Top Songs,9,659
jacob.richards,Top Songs,10,507
mia.myers,Classic Movies,1,47
mia.myers,Classic Movies,2,4964
mia.myers,Classic Movies,3,1703
mia.myers,Classic Movies,4,1762
mia.myers,Classic Movies,5,1863
mia.myers,Classic Movies,6,3496
mia.myers,Classic Movies,7,4585
mia.myers,Classic Movies,8,1874
mia.myers,Classic Movies,9,1644
mia.myers,Classic Movies,10,2921
ethan.morris,Anime Binge,1,4710
ethan.morris,Anime Binge,2,4422
ethan.morris,Anime Binge,3,2872
ethan.morris,Anime Binge,4,1042
ethan.morris,Anime Binge,5,1946
ethan.morris,Anime Binge,6,3434
ethan.morris,Anime Binge,7,3686
ethan.morris,Anime Binge,8,1754
ethan.morris,Anime Binge,9,488
ethan.morris,Anime Binge,10,1816
aubrey.wood,Retro Hits,1,3729
aubrey.wood,Retro Hits,2,4658
aubrey.wood,Retro Hits,3,1963
aubrey.wood,Retro Hits,4,41
aubrey.wood,Retro Hits,5,841
aubrey.wood,Retro Hits,6,2077
aubrey.wood,Retro Hits,7,3113
aubrey.wood,Retro Hits,8,4483
aubrey.wood,Retro Hits,9,2110
aubrey.wood,Retro Hits,10,3729
samuel.russell,Favorite Games,1,161
samuel.russell,Favorite Games,2,1632
samuel.russell,Favorite Games,3,3941
samuel.russell,Favorite Games,4,1013
samuel.russell,Favorite Games,5,2995
samuel.russell,Favorite Games,6,1612
samuel.russell,Favorite Games,7,3830
samuel.russell,Favorite Games,8,3644
samuel.russell,Favorite Games,9,4055
samuel.russell,Favorite Games,10,425
isabella.watson,Top Anime,1,1073
isabella.watson,Top Anime,2,529
isabella.watson,Top Anime,3,382
isabella.watson,Top Anime,4,2991
isabella.watson,Top Anime,5,2805
isabella.watson,Top Anime,6,1754
isabella.watson,Top Anime,7,4890
isabella.watson,Top Anime,8,1208
isabella.watson,Top Anime,9,2546
isabella.watson,Top Anime,10,3519
chloe.sullivan,Movie Marathon,1,2501
chloe.sullivan,Movie Marathon,2,1356
chloe.sullivan,Movie Marathon,3,1223
chloe.sullivan,Movie Marathon,4,1110
chloe.sullivan,Movie Marathon,5,726
chloe.sullivan,Movie Marathon,6,2111
chloe.sullivan,Movie Marathon,7,4072
chloe.sullivan,Movie Marathon,8,3131
chloe.sullivan,Movie Marathon,9,2629
chloe.sullivan,Movie Marathon,10,4715
james.cooper,Anime Adventures,1,4373
james.cooper,Anime Adventures,2,2743
james.cooper,Anime Adventures,3,4951
james.cooper,Anime Adventures,4,563
james.cooper,Anime Adventures,5,7
james.cooper,Anime Adventures,6,2555
james.cooper,Anime Adventures,7,159
james.cooper,Anime Adventures,8,3708
james.cooper,Anime Adventures,9,3894
james.cooper,Anime Adventures,10,2671
olivia.peterson,Top Hits,1,3198
olivia.peterson,Top Hits,2,4332
olivia.peterson,Top Hits,3,642
olivia.peterson,Top Hits,4,4087
olivia.peterson,Top Hits,5,1464
olivia.peterson,Top Hits,6,4558
olivia.peterson,Top Hits,7,3964
olivia.peterson,Top Hits,8,663
olivia.peterson,Top Hits,9,3424
olivia.peterson,Top Hits,10,3495
liam.ross,Favorite Movies,1,2851
liam.ross,Favorite Movies,2,4082
liam.ross,Favorite Movies,3,1204
liam.ross,Favorite Movies,4,1896
liam.ross,Favorite Movies,5,1762
liam.ross,Favorite Movies,6,2568
liam.ross,Favorite Movies,7,2397
liam.ross,Favorite Movies,8,824
liam.ross,Favorite Movies,9,3559
liam.ross,Favorite Movies,10,108
ava.hughes,Game Picks,1,3575
ava.hughes,Game Picks,2,3609
ava.hughes,Game Picks,3,3109
ava.hughes,Game Picks,4,3553
ava.hughes,Game Picks,5,1394
ava.hughes,Game Picks,6,4495
ava.hughes,Game Picks,7,4508
ava.hughes,Game Picks,8,4109
ava.hughes,Game Picks,9,3067
ava.hughes,Game Picks,10,1602
sophia.wood,Best Anime,1,4306
sophia.wood,Best Anime,2,3366
sophia.wood,Best Anime,3,1282
sophia.wood,Best Anime,4,3707
sophia.wood,Best Anime,5,3825
sophia.wood,Best Anime,6,1618
sophia.wood,Best Anime,7,640
sophia.wood,Best Anime,8,4006
sophia.wood,Best Anime,9,3404
sophia.wood,Best Anime,10,493
logan.jenkins,Classic Songs,1,1054
logan.jenkins,Classic Songs,2,4972
logan.jenkins,Classic Songs,3,684
logan.jenkins,Classic Songs,4,1433
logan.jenkins,Classic Songs,5,3445
logan.jenkins,Classic Songs,6,1005
logan.jenkins,Classic Songs,7,4502
logan.jenkins,Classic Songs,8,1519
logan.jenkins,Classic Songs,9,435
logan.jenkins,Classic Songs,10,3628
zoey.bailey,Top Movies,1,415
zoey.bailey,Top Movies,2,201
zoey.bailey,Top Movies,3,3308
zoey.bailey,Top Movies,4,1178
zoey.bailey,Top Movies,5,1476
zoey.bailey,Top Movies,6,3092
zoey.bailey,Top Movies,7,3217
zoey.bailey,Top Movies,8,3935
zoey.bailey,Top Movies,9,1387
zoey.bailey,Top Movies,10,2032
nathan.lee,Anime Night,1,35
nathan.lee,Anime Night,2,2221
nathan.lee,Anime Night,3,1545
nathan.lee,Anime Night,4,2259
nathan.lee,Anime Night,5,1779
nathan.lee,Anime Night,6,1274
nathan.lee,Anime Night,7,1800
nathan.lee,Anime Night,8,510
nathan.lee,Anime Night,9,3392
nathan.lee,Anime Night,10,378
william.harris,Favorite Hits,1,3457
william.harris,Favorite Hits,2,2107
william.harris,Favorite Hits,3,711
william.harris,Favorite Hits,4,2108
william.harris,Favorite Hits,5,4812
william.harris,Favorite Hits,6,647
william.harris,Favorite Hits,7,492
william.harris,Favorite Hits,8,3306
william.harris,Favorite Hits,9,1047
william.harris,Favorite Hits,10,1302
ava.cooper,Top Games,1,1791
ava.cooper,Top Games,2,4194
ava.cooper,Top Games,3,1135
ava.cooper,Top Games,4,3587
ava.cooper,Top Games,5,2206
ava.cooper,Top Games,6,561
ava.cooper,Top Games,7,1836
ava.cooper,Top Games,8,1425
ava.cooper,Top Games,9,579
ava.cooper,Top Games,10,3831
daniel.ramirez,Best Anime,1,2189
daniel.ramirez,Best Anime,2,1251
daniel.ramirez,Best Anime,3,4092
daniel.ramirez,Best Anime,4,3179
daniel.ramirez,Best Anime,5,4749
daniel.ramirez,Best Anime,6,1016
daniel.ramirez,Best Anime,7,3938
daniel.ramirez,Best Anime,8,1754
daniel.ramirez,Best Anime,9,137
daniel.ramirez,Best Anime,10,4571
ella.nelson,Movie Favorites,1,391
ella.nelson,Movie Favorites,2,4752
ella.nelson,Movie Favorites,3,1075
ella.nelson,Movie Favorites,4,2849
ella.nelson,Movie Favorites,5,3326
ella.nelson,Movie Favorites,6,4341
ella.nelson,Movie Favorites,7,4217
ella.nelson,Movie Favorites,8,827
ella.nelson,Movie Favorites,9,4288
ella.nelson,Movie Favorites,10,933
dylan.mitchell,Top Hits,1,4176
dylan.mitchell,Top Hits,2,240
dylan.mitchell,Top Hits,3,3074
dylan.mitchell,Top Hits,4,4654
dylan.mitchell,Top Hits,5,4534
dylan.mitchell,Top Hits,6,551
dylan.mitchell,Top Hits,7,4803
dylan.mitchell,Top Hits,8,4805
dylan.mitchell,Top Hits,9,69
dylan.mitchell,Top Hits,10,4177
grace.jenkins,Anime Picks,1,2495
grace.jenkins,Anime Picks,2,4936
grace.jenkins,Anime Picks,3,595
grace.jenkins,Anime Picks,4,3776
grace.jenkins,Anime Picks,5,2528
grace.jenkins,Anime Picks,6,1597
grace.jenkins,Anime Picks,7,1307
grace.jenkins,Anime Picks,8,2030
grace.jenkins,Anime Picks,9,2884
grace.jenkins,Anime Picks,10,4966
jacob.carter,Classic Movies,1,964
jacob.carter,Classic Movies,2,4919
jacob.carter,Classic Movies,3,672
jacob.carter,Classic Movies,4,4252
jacob.carter,Classic Movies,5,4397
jacob.carter,Classic Movies,6,1716
jacob.carter,Classic Movies,7,4147
jacob.carter,Classic Movies,8,3093
jacob.carter,Classic Movies,9,984
jacob.carter,Classic Movies,10,4977
isabella.phillips,Great Songs,1,2681
isabella.phillips,Great Songs,2,3896
isabella.phillips,Great Songs,3,4701
isabella.phillips,Great Songs,4,4480
isabella.phillips,Great Songs,5,937
isabella.phillips,Great Songs,6,1071
isabella.phillips,Great Songs,7,758
isabella.phillips,Great Songs,8,2445
isabella.phillips,Great Songs,9,4190
isabella.phillips,Great Songs,10,4288
ava.brooks,Top Anime,1,1725
ava.brooks,Top Anime,2,4211
ava.brooks,Top Anime,3,4008
ava.brooks,Top Anime,4,2164
ava.brooks,Top Anime,5,133
ava.brooks,Top Anime,6,1580
ava.brooks,Top Anime,7,3510
ava.brooks,Top Anime,8,3884
ava.brooks,Top Anime,9,2938
ava.brooks,Top Anime,10,2428
oliver.cooper,Favorite Games,1,539
oliver.cooper,Favorite Games,2,3712
oliver.cooper,Favorite Games,3,125
oliver.cooper,Favorite Games,4,3770
oliver.cooper,Favorite Games,5,3497
oliver.cooper,Favorite Games,6,1536
oliver.cooper,Favorite Games,7,2352
oliver.cooper,Favorite Games,8,1377
oliver.cooper,Favorite Games,9,1210
oliver.cooper,Favorite Games,10,3358
mia.hughes,Movie Marathon,1,1088
mia.hughes,Movie Marathon,2,1984
mia.hughes,Movie Marathon,3,1150
mia.hughes,Movie Marathon,4,3837
mia.hughes,Movie Marathon,5,693
mia.hughes,Movie Marathon,6,4781
mia.hughes,Movie Marathon,7,1026
mia.hughes,Movie Marathon,8,2904
mia.hughes,Movie Marathon,9,584
mia.hughes,Movie Marathon,10,144
lucas.roberts,Anime Night,1,4434
lucas.roberts,Anime Night,2,33
lucas.roberts,Anime Night,3,2920
lucas.roberts,Anime Night,4,3120
lucas.roberts,Anime Night,5,1781
lucas.roberts,Anime Night,6,2501
lucas.roberts,Anime Night,7,4056
lucas.roberts,Anime Night,8,1223
lucas.roberts,Anime Night,9,2565
lucas.roberts,Anime Night,10,4795
amelia.cook,Top Songs,1,2355
amelia.cook,Top Songs,2,3229
amelia.cook,Top Songs,3,2
amelia.cook,Top Songs,4,1020
amelia.cook,Top Songs,5,217
amelia.cook,Top Songs,6,3723
amelia.cook,Top Songs,7,3236
amelia.cook,Top Songs,8,381
amelia.cook,Top Songs,9,1801
amelia.cook,Top Songs,10,4422
ethan.foster,Favorite Movies,1,1276
ethan.foster,Favorite Movies,2,2546
ethan.foster,Favorite Movies,3,2658
ethan.foster,Favorite Movies,4,3361
ethan.foster,Favorite Movies,5,1206
ethan.foster,Favorite Movies,6,3435
ethan.foster,Favorite Movies,7,2152
ethan.foster,Favorite Movies,8,3158
ethan.foster,Favorite Movies,9,2626
ethan.foster,Favorite Movies,10,721
ava.richards,Best Anime,1,3189
ava.richards,Best Anime,2,251
ava.richards,Best Anime,3,207
ava.richards,Best Anime,4,3791
ava.richards,Best Anime,5,1706
ava.richards,Best Anime,6,4002
ava.richards,Best Anime,7,424
ava.richards,Best Anime,8,214
ava.richards,Best Anime,9,1287
ava.richards,Best Anime,10,1575
emma.perry,Retro Hits,1,1384
emma.perry,Retro Hits,2,4767
emma.perry,Retro Hits,3,2791
emma.perry,Retro Hits,4,3235
emma.perry,Retro Hits,5,3068
emma.perry,Retro Hits,6,1923
emma.perry,Retro Hits,7,1024
emma.perry,Retro Hits,8,3900
emma.perry,Retro Hits,9,1646
emma.perry,Retro Hits,10,742
liam.jenkins,Top Movies,1,3656
liam.jenkins,Top Movies,2,51
liam.jenkins,Top Movies,3,2494
liam.jenkins,Top Movies,4,4682
liam.jenkins,Top Movies,5,1954
liam.jenkins,Top Movies,6,3032
liam.jenkins,Top Movies,7,372
liam.jenkins,Top Movies,8,527
liam.jenkins,Top Movies,9,3541
liam.jenkins,Top Movies,10,3347
olivia.bailey,Anime Collection,1,4249
olivia.bailey,Anime Collection,2,1812
olivia.bailey,Anime Collection,3,2785
olivia.bailey,Anime Collection,4,4908
olivia.bailey,Anime Collection,5,3392
olivia.bailey,Anime Collection,6,4916
olivia.bailey,Anime Collection,7,3630
olivia.bailey,Anime Collection,8,4231
olivia.bailey,Anime Collection,9,3532
olivia.bailey,Anime Collection,10,1420
noah.kelly,Best Hits,1,602
noah.kelly,Best Hits,2,945
noah.kelly,Best Hits,3,3307
noah.kelly,Best Hits,4,942
noah.kelly,Best Hits,5,260
noah.kelly,Best Hits,6,1416
noah.kelly,Best Hits,7,3413
noah.kelly,Best Hits,8,3424
noah.kelly,Best Hits,9,1468
noah.kelly,Best Hits,10,3905
isabella.ward,Movie Favorites,1,2846
isabella.ward,Movie Favorites,2,3504
isabella.ward,Movie Favorites,3,1746
isabella.ward,Movie Favorites,4,418
isabella.ward,Movie Favorites,5,3928
isabella.ward,Movie Favorites,6,3238
isabella.ward,Movie Favorites,7,1307
isabella.ward,Movie Favorites,8,2791
isabella.ward,Movie Favorites,9,799
isabella.ward,Movie Favorites,10,201
jacob.ross,Anime Picks,1,307
jacob.ross,Anime Picks,2,4763
jacob.ross,Anime Picks,3,1821
jacob.ross,Anime Picks,4,1307
jacob.ross,Anime Picks,5,2715
jacob.ross,Anime Picks,6,283
jacob.ross,Anime Picks,7,4632
jacob.ross,Anime Picks,8,2085
jacob.ross,Anime Picks,9,3862
jacob.ross,Anime Picks,10,607
mia.phillips,Top Songs,1,2201
mia.phillips,Top Songs,2,4192
mia.phillips,Top Songs,3,4593
mia.phillips,Top Songs,4,841
mia.phillips,Top Songs,5,568
mia.phillips,Top Songs,6,4605
mia.phillips,Top Songs,7,4070
mia.phillips,Top Songs,8,1315
mia.phillips,Top Songs,9,2162
mia.phillips,Top Songs,10,4061
ethan.murphy,Favorite Movies,1,2415
ethan.murphy,Favorite Movies,2,4279
ethan.murphy,Favorite Movies,3,1384
ethan.murphy,Favorite Movies,4,1584
ethan.murphy,Favorite Movies,5,3011
ethan.murphy,Favorite Movies,6,3295
ethan.murphy,Favorite Movies,7,731
ethan.murphy,Favorite Movies,8,2825
ethan.murphy,Favorite Movies,9,1762
ethan.murphy,Favorite Movies,10,3977
ava.nelson,Game Night,1,3611
ava.nelson,Game Night,2,376
ava.nelson,Game Night,3,4190
ava.nelson,Game Night,4,1339
ava.nelson,Game Night,5,2271
ava.nelson,Game Night,6,197
ava.nelson,Game Night,7,4661
ava.nelson,Game Night,8,4448
ava.nelson,Game Night,9,4236
ava.nelson,Game Night,10,227
oliver.watson,Anime Adventures,1,2952
oliver.watson,Anime Adventures,2,2258
oliver.watson,Anime Adventures,3,844
oliver.watson,Anime Adventures,4,1869
oliver.watson,Anime Adventures,5,872
oliver.watson,Anime Adventures,6,1944
oliver.watson,Anime Adventures,7,2804
oliver.watson,Anime Adventures,8,1513
oliver.watson,Anime Adventures,9,3568
oliver.watson,Anime Adventures,10,4887
emma.sullivan,Top Hits,1,1572
emma.sullivan,Top Hits,2,1165
emma.sullivan,Top Hits,3,4572
emma.sullivan,Top Hits,4,4866
emma.sullivan,Top Hits,5,3639
emma.sullivan,Top Hits,6,1115
emma.sullivan,Top Hits,7,2865
emma.sullivan,Top Hits,8,3406
emma.sullivan,Top Hits,9,3051
emma.sullivan,Top Hits,10,2889
liam.watson,Classic Movies,1,3558
liam.watson,Classic Movies,2,1882
liam.watson,Classic Movies,3,3945
liam.watson,Classic Movies,4,1105
liam.watson,Classic Movies,5,1713
liam.watson,Classic Movies,6,4215
liam.watson,Classic Movies,7,4253
liam.watson,Classic Movies,8,1123
liam.watson,Classic Movies,9,4819
liam.watson,Classic Movies,10,1624
olivia.cooper,Anime Night,1,4106
olivia.cooper,Anime Night,2,1581
olivia.cooper,Anime Night,3,593
olivia.cooper,Anime Night,4,1097
olivia.cooper,Anime Night,5,581
olivia.cooper,Anime Night,6,368
olivia.cooper,Anime Night,7,4248
olivia.cooper,Anime Night,8,2609
olivia.cooper,Anime Night,9,2281
olivia.cooper,Anime Night,10,1114
noah.parker,Favorite Songs,1,1476
noah.parker,Favorite Songs,2,3046
noah.parker,Favorite Songs,3,4086
noah.parker,Favorite Songs,4,1560
noah.parker,Favorite Songs,5,192
noah.parker,Favorite Songs,6,813
noah.parker,Favorite Songs,7,3254
noah.parker,Favorite Songs,8,1368
noah.parker,Favorite Songs,9,92
noah.parker,Favorite Songs,10,3575
jacob.bailey,Top Movies,1,1769
jacob.bailey,Top Movies,2,1688
jacob.bailey,Top Movies,3,3429
jacob.bailey,Top Movies,4,498
jacob.bailey,Top Movies,5,3563
jacob.bailey,Top Movies,6,326
jacob.bailey,Top Movies,7,3409
jacob.bailey,Top Movies,8,1689
jacob.bailey,Top Movies,9,3172
jacob.bailey,Top Movies,10,3521
ethan.ramirez,Best Anime,1,3592
ethan.ramirez,Best Anime,2,3665
ethan.ramirez,Best Anime,3,932
ethan.ramirez,Best Anime,4,275
ethan.ramirez,Best Anime,5,20
ethan.ramirez,Best Anime,6,898
ethan.ramirez,Best Anime,7,1268
ethan.ramirez,Best Anime,8,3892
ethan.ramirez,Best Anime,9,4578
ethan.ramirez,Best Anime,10,3797
